Year,Rank,Company,Revenue,Profit
1994.0,,A. Schulman,693.2,36.7
1994.0,,Blount,691.4,7.2
1994.0,,Longview Fibre,689.6,40.3
1994.0,,Pall,687.2,78.3
1994.0,,Coca-Cola Bottling,687.0,14.8
1994.0,,Delta Woodside Industries,686.2,27.3
1994.0,,Betz Laboratories,684.9,65.5
1994.0,,Toro,684.3,13.0
1994.0,,La-Z-Boy,684.1,27.3
1994.0,,Sealy,683.2,25.7
1994.0,,Riceland Foods,682.5,
1994.0,,Union Texas,681.9,27.0
1994.0,,Interlake,681.3,-26.0
1994.0,,NCH,679.9,37.6
1994.0,,Oregon Steel Mills,679.8,14.8
1994.0,,Teleflex,666.8,33.7
1994.0,,Analog Devices,666.3,44.5
1994.0,,Harman Intl. Industries,664.9,11.2
1994.0,,Carter-Wallace,663.5,47.2
1994.0,,Leslie Fay,661.8,-95.2
1994.0,,Eagle-Picher Industries,661.5,-1157.4
1994.0,,Valassis Communications,661.4,81.9
1994.0,,Universal Forest Prods.,661.0,10.4
1994.0,,Handy & Harman,658.3,9.5
1994.0,,Guilford Mills,654.4,28.9
1994.0,,Western Publishing Group,652.2,17.5
1994.0,,Cisco Systems,649.0,172.0
1994.0,,Sun-Diamond Growers,648.7,
1994.0,,Foodbrands America,648.2,-32.0
1994.0,,J&L Specialty Steel,648.2,18.8
1994.0,,Imperial Sugar,647.8,-3.4
1994.0,,Ivax,645.3,84.7
1994.0,,ACX Technologies,641.9,13.0
1994.0,,Insilco,641.1,402.3
1994.0,,Oshkosh Truck,635.0,1.1
1994.0,,Newmont Mining,634.3,133.1
1994.0,,Lancaster Colony,630.6,46.2
1994.0,,Holly,629.9,19.0
1994.0,,Pope & Talbot,628.9,21.0
1994.0,,RPM International,625.7,39.4
1994.0,,Interface,625.1,13.8
1994.0,,Block Drug,624.8,61.5
1994.0,,Diebold,623.3,48.4
1994.0,,Carpenter,619.0,21.0
1994.0,,3Com,617.2,38.6
1994.0,,Harvard Industries,616.9,-130.6
1994.0,,WLR Foods,616.7,14.6
1994.0,,Quanex,616.1,8.4
1994.0,,Texas Industries,614.3,1.1
1995.0,,General Motors,154951.2,4900.6
1995.0,,Ford Motor,128439.0,5308.0
1995.0,,Exxon Mobil,101459.0,5100.0
1995.0,,Wal-Mart Stores,83412.4,2681.0
1995.0,,AT&T,75094.0,4676.0
1995.0,,General Electric,64687.0,4726.0
1995.0,,Intl. Business Machines,64052.0,3021.0
1995.0,,Mobil,59621.0,1079.0
1995.0,,Sears Roebuck,54559.0,1454.0
1995.0,,Altria Group,53776.0,4725.0
1995.0,,Chrysler,52224.0,3713.0
1995.0,,State Farm Insurance Cos,38850.1,-244.3
1995.0,,Prudential Ins. Co. of America,36945.7,-1175.0
1995.0,,DuPont,34968.0,2727.0
1995.0,,Kmart Holding,34313.0,296.0
1995.0,,Texaco,33768.0,910.0
1995.0,,Citicorp,31650.0,3366.0
1995.0,,ChevronTexaco,31064.0,1693.0
1995.0,,Procter & Gamble,30296.0,2211.0
1995.0,,PepsiCo,28472.4,1752.0
1995.0,,Amoco,26953.0,1789.0
1995.0,,Hewlett-Packard,24991.0,1599.0
1995.0,,ITT Industries,23767.0,1022.0
1995.0,,ConAgra Foods,23512.2,413.1
1995.0,,Kroger,22959.1,242.2
1995.0,,American Intl. Group,22385.7,2175.5
1995.0,,MetLife,22257.9,80.4
1995.0,,Motorola,22245.0,1560.0
1995.0,,Boeing,21924.0,856.0
1995.0,,Target,21311.0,434.0
1995.0,,United Technologies,21197.0,585.0
1995.0,,J.C. Penney,21082.0,1057.0
1995.0,,Dow Chemical,20015.0,931.0
1995.0,,GTE,19944.3,2444.6
1995.0,,United Parcel Service,19575.7,943.3
1995.0,,Fannie Mae,18572.4,2131.6
1995.0,,Citigroup,18465.0,1326.0
1995.0,,Cigna,18392.0,554.0
1995.0,,American Stores,18355.1,345.2
1995.0,,Merrill Lynch,18233.1,1016.8
1995.0,,Xerox,17837.0,794.0
1995.0,,Aetna,17524.7,467.5
1995.0,,Eastman Kodak,16862.0,557.0
1995.0,,BellSouth,16844.5,2159.8
1995.0,,Marathon Oil,16799.0,501.0
1995.0,,BankAmerica Corp.,16531.0,2176.0
1995.0,,Costco Wholesale,16480.6,-112.4
1995.0,,Coca-Cola,16172.0,2554.0
1995.0,,AMR,16137.0,228.0
1995.0,,Supervalu,15936.9,185.3
1995.0,,Fleming,15753.5,56.2
1995.0,,Johnson & Johnson,15734.0,2006.0
1995.0,,Atlantic Richfield,15682.0,919.0
1995.0,,Safeway,15626.6,239.7
1995.0,,American Express,15593.0,1413.0
1995.0,,Sara Lee,15536.0,199.0
1995.0,,Nabisco Group Holdings,15366.0,519.0
1995.0,,3M,15079.0,1322.0
1995.0,,Merck,14969.8,2997.0
1995.0,,International Paper,14966.0,357.0
1995.0,,Caterpillar,14328.0,955.0
1995.0,,UAL,13950.0,51.0
1995.0,,Verizon Communications,13791.4,-754.8
1995.0,,Loews,13515.2,267.8
1995.0,,Digital Equipment,13450.8,-2156.1
1995.0,,MCI Communications,13338.0,795.0
1995.0,,Nynex,13306.6,792.6
1995.0,,Tenneco Automotive,13222.0,396.0
1995.0,,McDonnell Douglas,13176.0,598.0
1995.0,,Lockheed Martin,13130.0,445.0
1995.0,,Bank of America Corp.,13126.0,1690.0
1995.0,,Honeywell Intl.,12817.0,759.0
1995.0,,Georgia-Pacific,12738.0,310.0
1995.0,,Chase Manhattan Corp.,12685.0,1294.0
1995.0,,Sprint,12661.8,888.2
1995.0,,Ameritech,12569.5,-1063.0
1995.0,,Home Depot,12476.7,604.5
1995.0,,McKesson,12428.2,136.2
1995.0,,ConocoPhillips,12367.0,484.0
1995.0,,Delta Air Lines,12359.0,-409.0
1995.0,,Goodyear Tire & Rubber,12288.2,567.0
1995.0,,May Dept. Stores,12223.0,782.0
1995.0,,IBP,12075.4,182.3
1995.0,,New York Life Insurance,12066.6,404.3
1995.0,,Anheuser-Busch,12053.8,1032.1
1995.0,,Bristol-Myers Squibb,11983.6,1842.0
1995.0,,J.P. Morgan,11915.0,1215.0
1995.0,,Albertson's,11894.6,400.4
1995.0,,SBC Communications,11618.5,1648.7
1995.0,,Intel,11521.0,2288.0
1995.0,,"MediaOne Group, Inc.",11506.0,1426.0
1995.0,,Archer Daniels Midland,11374.4,484.1
1995.0,,CVS,11285.6,307.5
1995.0,,Rockwell Automation,11204.7,634.1
1995.0,,Chase Manhattan Corp.,11187.0,1205.0
1995.0,,Nationwide,11183.1,445.3
1995.0,,Columbia/HCA Healthcare,11132.0,630.0
1995.0,,Winn-Dixie Stores,11082.2,216.1
1995.0,,Sysco,10942.5,216.8
1995.0,,Compaq Computer,10866.0,867.0
1995.0,,Teachers Insurance & Annuity Assn.,10550.8,463.3
1995.0,,PG&E Corp.,10447.4,1000.2
1995.0,,Weyerhaeuser,10398.0,589.0
1995.0,,Alcoa,10391.5,375.2
1995.0,,Great Atlantic & Pacific Tea,10384.1,4.0
1995.0,,Texas Instruments,10315.0,691.0
1995.0,,Waste Management,10097.3,784.4
1995.0,,Walt Disney,10055.1,1110.4
1995.0,,Raytheon,10012.9,596.9
1995.0,,Coastal,10012.7,232.6
1995.0,,Martin Marietta,9873.7,635.6
1995.0,,Textron,9683.0,433.0
1995.0,,CSX,9608.0,652.0
1995.0,,Northwestern Mutual,9581.4,398.4
1995.0,,Ashland,9505.3,197.0
1995.0,,Pacific Telesis Group,9494.0,1159.0
1995.0,,Occidental Petroleum,9416.0,-36.0
1995.0,,Morgan Stanley Group,9376.0,395.0
1995.0,,Baxter International,9324.0,596.0
1995.0,,Walgreen,9235.0,281.9
1995.0,,CBS,9208.0,77.0
1995.0,,Lehman Brothers Hldgs.,9190.0,75.0
1995.0,,Apple Computer,9188.7,310.2
1995.0,,Abbott Laboratories,9156.0,1516.7
1995.0,,Northwest Airlines,9142.9,236.2
1995.0,,TRW,9087.0,333.0
1995.0,,Deere,9029.8,603.6
1995.0,,Liberty Mutual Ins. Group,8985.5,407.0
1995.0,,Enron,8983.7,453.4
1995.0,,Wyeth,8966.2,1528.3
1995.0,,Toys `R` Us,8745.6,531.8
1995.0,,Publix Super Markets,8742.5,238.6
1995.0,,Emerson Electric,8607.2,788.5
1995.0,,Massey Energy,8556.3,192.4
1995.0,,General Mills,8516.9,469.9
1995.0,,FedEx,8479.5,204.4
1995.0,,Fortune Brands,8441.5,734.1
1995.0,,Sodexho Marriott Services,8415.0,200.0
1995.0,,Edison International,8345.0,722.0
1995.0,,McDonald's,8320.8,1224.4
1995.0,,Federated Dept. Stores,8315.9,187.6
1995.0,,Southern,8297.0,989.0
1995.0,,Foot Locker,8293.0,47.0
1995.0,,Pfizer,8281.3,1298.4
1995.0,,Monsanto,8272.0,622.0
1995.0,,Union Pacific,8140.0,546.0
1995.0,,Whirlpool,8104.0,158.0
1995.0,,Principal Financial,8006.7,152.1
1995.0,,Ikon Office Solutions,7996.1,70.6
1995.0,,Bank One Corp.,7857.1,1005.1
1995.0,,Sunoco,7792.0,90.0
1995.0,,Ralston Purina,7705.3,188.7
1995.0,,Viacom,7636.6,89.6
1995.0,,Colgate-Palmolive,7587.9,580.2
1995.0,,Bankers Trust Corp.,7503.0,615.0
1995.0,,Bergen Brunswig,7483.8,56.1
1995.0,,Bestfoods,7425.4,345.1
1995.0,,Unisys,7399.7,100.5
1995.0,,Time Warner,7396.0,-91.0
1995.0,,Kimberly-Clark,7364.2,535.1
1995.0,,Limited Brands,7320.8,448.3
1995.0,,Supermarkets Genl. Holdings,7226.5,-41.8
1995.0,,Unocal,7072.0,-153.0
1995.0,,H.J. Heinz,7046.7,602.9
1995.0,,Eli Lilly,7000.8,1286.1
1995.0,,US Airways Group,6997.2,-684.9
1995.0,,Lincoln National,6984.4,349.9
1995.0,,Freddie Mac,6923.0,983.0
1995.0,,Johnson Controls,6870.5,165.2
1995.0,,Dana,6740.5,228.2
1995.0,,Northrop Grumman,6711.0,35.0
1995.0,,Amerada Hess,6698.8,73.7
1995.0,,Campbell Soup,6690.5,630.3
1995.0,,Farmland Industries,6677.9,
1995.0,,Morgan Stanley,6602.6,740.9
1995.0,,Kellogg,6562.0,705.4
1995.0,,Borden Chemical,6494.8,-597.7
1995.0,,AXA Financial,6447.3,252.0
1995.0,,Warner-Lambert,6416.8,694.0
1995.0,,Sealed Air,6381.0,83.3
1995.0,,Capital Cities/ABC,6379.2,679.8
1995.0,,Tosco,6365.8,83.8
1995.0,,PPG Industries,6331.2,514.6
1995.0,,Salomon,6278.0,-399.0
1995.0,,Unicom,6277.5,354.9
1995.0,,Cooper Industries,6258.0,-19.9
1995.0,,Wachovia Corp.,6253.6,925.4
1995.0,,Consolidated Edison,6239.6,727.6
1995.0,,USAA,6181.4,564.4
1995.0,,Guardian Life of America,6133.8,143.7
1995.0,,AFLAC,6110.8,292.8
1995.0,,Lowe's,6110.5,223.6
1995.0,,Levi Strauss,6074.3,321.0
1995.0,,Gillette,6070.2,698.3
1995.0,,Honeywell,6057.0,278.9
1995.0,,Eaton,6052.0,333.0
1995.0,,Wells Fargo,6032.0,800.4
1995.0,,Reynolds Metals,6013.2,121.7
1995.0,,Coca-Cola Enterprises,6011.0,69.0
1995.0,,Entergy,5963.3,341.8
1995.0,,Quaker Oats,5955.0,231.5
1995.0,,Public Service Enterprise Group,5915.8,679.0
1995.0,,Cardinal Health,5790.4,35.1
1995.0,,Stone Container,5748.7,-204.6
1995.0,,Halliburton,5740.5,177.8
1995.0,,Dillard's,5728.6,251.8
1995.0,,Chubb,5709.5,528.5
1995.0,,Continental Airlines,5669.9,-619.0
1995.0,,John Hancock Financial Svcs.,5669.1,182.6
1995.0,,TXU,5663.5,542.8
1995.0,,American Electric Power,5504.7,500.0
1995.0,,FPL Group,5422.7,518.7
1995.0,,Fort James,5417.3,-13.0
1995.0,,Avatex,5409.4,29.5
1995.0,,KeyCorp,5372.7,853.5
1995.0,,Transamerica,5354.5,402.3
1995.0,,Navistar International,5337.0,82.0
1995.0,,Mass. Mutual Life Ins.,5332.5,93.1
1995.0,,Dresser Industries,5330.7,361.8
1995.0,,Champion International,5318.2,35.6
1995.0,,Black & Decker,5248.3,127.4
1995.0,,Continental,5164.1,-602.9
1995.0,,Aramark,5161.6,86.1
1995.0,,Mead,5122.7,695.7
1995.0,,Tyson Foods,5110.3,-2.1
1995.0,,First Chicago Corp.,5094.6,689.7
1995.0,,Merisel,5018.7,11.6
1995.0,,Vons,4996.6,26.6
1995.0,,Burlington No. Santa Fe,4995.0,416.0
1995.0,,VF,4971.7,270.3
1995.0,,Wells Fargo & Co.,4965.0,841.0
1995.0,,RadioShack,4943.7,224.3
1995.0,,Tele-Communications,4936.0,55.0
1995.0,,R.H. Donnelley,4895.7,629.5
1995.0,,R.R. Donnelley & Sons,4888.8,268.6
1995.0,,Union Carbide,4865.0,379.0
1995.0,,Genuine Parts,4858.4,288.5
1995.0,,American General,4840.5,512.8
1995.0,,Bethlehem Steel,4819.4,80.5
1995.0,,Corning,4799.2,279.2
1995.0,,Cummins,4737.2,252.9
1995.0,,Scott Paper,4726.4,209.8
1995.0,,St. Paul Travelers Cos.,4701.3,442.8
1995.0,,Sun Microsystems,4689.9,195.8
1995.0,,Ryder System,4685.6,153.5
1995.0,,PNC Financial Services,4684.5,610.1
1995.0,,CNF,4680.5,54.8
1995.0,,Schering-Plough,4657.1,922.0
1995.0,,Arrow Electronics,4649.2,111.9
1995.0,,Microsoft,4649.0,1146.0
1995.0,,Household International,4603.3,367.6
1995.0,,PanEnergy,4585.1,225.2
1995.0,,Norfolk Southern,4581.3,667.8
1995.0,,Caliber System,4572.0,19.6
1995.0,,Eckerd,4549.0,47.8
1995.0,,BankBoston Corp.,4546.8,435.0
1995.0,,Litton Industries,4535.3,-152.5
1995.0,,LTV,4529.2,127.1
1995.0,,Ingersoll-Rand,4507.5,211.1
1995.0,,Paccar,4499.1,204.5
1995.0,,Ryerson Tull,4497.0,89.8
1995.0,,Dominion Resources,4491.1,478.2
1995.0,,Duke Energy,4488.9,638.9
1995.0,,Masco,4468.0,193.7
1995.0,,American Standard,4457.5,-86.4
1995.0,,Crown Holdings,4452.2,131.0
1995.0,,FleetBoston Financial,4445.0,613.0
1995.0,,Rite Aid,4331.9,9.3
1995.0,,Eastman Chemical,4329.0,336.0
1995.0,,Avon Products,4324.6,195.8
1995.0,,Browning-Ferris Industries,4314.5,278.7
1995.0,,AmerisourceBergen,4301.8,-207.7
1995.0,,Manpower,4296.4,83.9
1995.0,,Office Depot,4266.2,105.0
1995.0,,Bank of New York Co.,4251.0,749.0
1995.0,,First Interstate Bancorp,4246.3,733.5
1995.0,,Aon,4156.9,360.0
1995.0,,Niagara Mohawk Holdings,4152.0,159.8
1995.0,,OfficeMax,4141.8,-62.6
1995.0,,Circuit City Stores,4130.4,132.4
1995.0,,FMC,4051.3,173.4
1995.0,,Service Merchandise,4050.4,56.2
1995.0,,Exelon,4040.6,421.0
1995.0,,Bindley Western,4037.4,14.7
1995.0,,AMP,4027.5,369.4
1995.0,,Loral,4008.7,228.3
1995.0,,CenterPoint Energy,4001.9,399.3
1995.0,,Mutual of Omaha Ins.,3981.6,80.9
1995.0,,Paine Webber Group,3964.1,30.7
1995.0,,Chiquita Brands Intl.,3961.7,-71.5
1995.0,,Mellon Financial Corp.,3957.0,433.0
1995.0,,Nordstrom,3894.5,203.0
1995.0,,Lyondell Chemical,3857.0,223.0
1995.0,,Times Mirror,3855.5,173.1
1995.0,,Berkshire Hathaway,3847.5,494.8
1995.0,,TJX,3842.8,82.6
1995.0,,Dole Food,3841.6,67.9
1995.0,,General Re,3826.1,654.5
1995.0,,Gannett,3824.5,465.4
1995.0,,Pitney Bowes,3822.9,274.1
1995.0,,Nike,3789.7,298.8
1995.0,,Stop & Shop,3789.0,72.8
1995.0,,UnitedHealth Group,3768.9,1665.2
1995.0,,Conrail,3733.0,324.0
1995.0,,Gap,3722.9,320.2
1995.0,,CBS,3711.9,281.6
1995.0,,General Dynamics,3702.0,238.0
1995.0,,Humana,3654.0,176.0
1995.0,,Owens-Illinois,3652.9,78.3
1995.0,,"HomeBase, Inc.",3650.3,65.0
1995.0,,GPU,3649.5,163.7
1995.0,,Northeast Utilities,3642.7,286.9
1995.0,,Harcourt General,3640.0,177.5
1995.0,,Unum,3623.7,154.7
1995.0,,Central & South West,3622.6,408.8
1995.0,,CMS Energy,3619.0,203.0
1995.0,,Hershey Foods,3606.3,184.2
1995.0,,Giant Food,3567.5,95.2
1995.0,,Pharmacia,3565.9,490.8
1995.0,,Avnet,3552.5,85.3
1995.0,,Safeco,3551.6,314.4
1995.0,,Viad,3546.8,139.2
1995.0,,Rohm & Haas,3534.0,264.0
1995.0,,Denny's,3525.7,364.1
1995.0,,DTE Energy,3519.3,419.9
1995.0,,Wellpoint,3511.2,20.1
1995.0,,PacifiCorp,3506.5,451.6
1995.0,,Seagate Technology,3500.1,225.1
1995.0,,Air Products & Chem.,3485.3,247.8
1995.0,,Dell,3475.3,149.2
1995.0,,Illinois Tool Works,3461.3,277.8
1995.0,,First Chicago NBD Corp.,3461.0,531.7
1995.0,,Premark International,3450.8,225.5
1995.0,,Tenet Healthcare,3443.0,-425.0
1995.0,,Bear Stearns,3441.1,387.0
1995.0,,Marsh & McLennan,3435.0,371.5
1995.0,,Trans World Airlines,3407.7,-435.8
1995.0,,Union Camp,3395.8,113.5
1995.0,,H.F. Ahmanson,3381.4,237.4
1995.0,,Maytag,3372.5,147.9
1995.0,,Kerr-McGee,3353.4,90.0
1995.0,,Owens Corning,3351.0,159.0
1995.0,,Thrifty PayLess Holdings,3346.7,11.7
1995.0,,Penn Traffic,3333.2,13.2
1995.0,,Harris,3326.1,111.8
1995.0,,Phelps Dodge,3289.2,271.0
1995.0,,Reebok International,3287.6,254.5
1995.0,,Allmerica Financial,3273.3,40.7
1995.0,,Tyco International,3262.8,124.6
1995.0,,SunTrust Banks,3252.3,522.7
1995.0,,Smurfit-Stone Container,3233.3,-43.1
1995.0,,USF&G,3221.0,186.0
1995.0,,Centex,3214.5,85.2
1995.0,,Mattel,3205.0,255.8
1995.0,,Lear,3147.5,59.8
1995.0,,Southern Pacific Rail,3142.6,241.8
1995.0,,Fred Meyer,3128.4,7.2
1995.0,,Intelligent Electronics,3126.7,23.2
1995.0,,Sherwin-Williams,3100.1,186.6
1995.0,,Barnett Banks,3097.5,488.0
1995.0,,Dover,3085.3,202.4
1995.0,,Long Island Lighting,3067.3,251.9
1995.0,,Hormel Foods,3064.8,118.0
1995.0,,Mapco,3059.3,79.1
1995.0,,SLM,3057.1,402.8
1995.0,,Reliance Group Holdings,3047.1,43.8
1995.0,,Louisiana-Pacific,3039.5,346.9
1995.0,,Consolidated Natural Gas,3036.0,183.2
1995.0,,W.W. Grainger,3023.1,127.9
1995.0,,Agway,3017.0,
1995.0,,Spiegel,3016.0,25.1
1995.0,,Willamette Industries,3007.9,177.6
1995.0,,Best Buy,3006.5,41.3
1995.0,,Great Western Financial Corp.,2997.6,251.2
1995.0,,Level 3 Communications,2991.0,110.0
1995.0,,ServiceMaster,2985.2,
1995.0,,Beverly Enterprises,2983.8,74.5
1995.0,,Smith's Food & Drug Centers,2981.4,48.8
1995.0,,Nucor,2975.6,226.6
1995.0,,Universal,2975.1,9.2
1995.0,,U.S. Healthcare,2974.5,391.1
1995.0,,Wachovia Corp.,2970.0,539.1
1995.0,,HealthTrust,2970.0,173.2
1995.0,,Alltel,2961.7,271.8
1995.0,,Providian,2959.1,297.2
1995.0,,Santa Fe Pacific,2954.6,222.5
1995.0,,Temple-Inland,2937.5,131.0
1995.0,,Cinergy,2924.2,191.1
1995.0,,National City Corp.,2905.2,429.4
1995.0,,PacifiCare Health Sys.,2893.3,90.3
1995.0,,Progress Energy,2876.6,313.2
1995.0,,Yellow Roadway,2867.5,-7.9
1995.0,,Avery Dennison,2856.7,109.4
1995.0,,Morton International,2849.6,226.5
1995.0,,Brunswick,2835.6,129.0
1995.0,,Bruno's,2834.7,37.3
1995.0,,Columbia Energy Group,2833.4,240.6
1995.0,,Nash Finch,2832.0,15.5
1995.0,,Hercules,2821.0,274.2
1995.0,,Mercantile Stores,2819.8,103.4
1995.0,,Transco Energy,2816.2,5.9
1995.0,,Turner Broadcasting,2809.1,21.2
1995.0,,Reader's Digest Assn.,2806.4,246.3
1995.0,,NorAm Energy,2801.4,48.1
1995.0,,APL,2793.5,67.4
1995.0,,Shaw Industries,2788.5,127.0
1995.0,,Cyprus Amax Minerals,2788.0,175.0
1995.0,,Constellation Energy,2783.0,297.0
1995.0,,Florida Progress,2771.5,212.0
1995.0,,UnumProvident,2762.2,135.3
1995.0,,McGraw-Hill,2760.9,203.1
1995.0,,Alumax,2754.5,46.7
1995.0,,Armstrong Holdings,2752.7,210.4
1995.0,,Caldor,2748.6,44.4
1995.0,,Thrivent Financial for Lutherans,2733.8,151.3
1995.0,,Payless Cashways,2733.2,44.9
1995.0,,PPL,2725.1,244.3
1995.0,,GEICO,2716.0,207.8
1995.0,,Praxair,2711.0,203.0
1995.0,,Pacific Enterprises,2702.0,172.0
1995.0,,Gateway,2701.2,96.0
1995.0,,Williams,2672.9,246.7
1995.0,,Hasbro,2670.3,175.0
1995.0,,Brink's,2667.3,26.9
1995.0,,Whitman,2658.8,103.2
1995.0,,Olin,2658.1,91.0
1995.0,,Knight-Ridder,2649.0,170.9
1995.0,,Turner Corp.,2638.6,3.7
1995.0,,PerkinElmer,2632.6,-5.7
1995.0,,Diamond Shamrock,2621.1,75.8
1995.0,,Westvaco,2613.2,103.6
